work_id,label
bachjs-bwv1009-cellosuite3-lys-cellosuite3,unaccompanied_string
bachjs-bwv1010-bwv1010-lys-bwv1010-viola,unaccompanied_string
bachjs-bwv1010-bwv1010-lys-bwv1010,unaccompanied_string
bachjs-bwv1011-bwv1011-lys-bwv1011-viola-original,unaccompanied_string
bachjs-bwv1011-bwv1011-lys-bwv1011,unaccompanied_string
bachjs-bwv1011-bwv1011-transposed-lys-bwv1011-viola-transposed,unaccompanied_string
bachjs-bwv1011-bwv1011-transposed-lys-bwv1011-transposed,unaccompanied_string
bachjs-bwv1012-bwv-1012-1-bwv-1012-1,unaccompanied_string
bachjs-bwv1012-bwv-1012-2-bwv-1012-2,unaccompanied_string
bachjs-bwv1012-bwv-1012-3-bwv-1012-3,unaccompanied_string
bachjs-bwv1012-bwv-1012-4-bwv-1012-4,unaccompanied_string
bachjs-bwv1012-bwv-1012-5-1-bwv-1012-5-1,unaccompanied_string
bachjs-bwv1012-bwv-1012-5-2-bwv-1012-5-2,unaccompanied_string
bachjs-bwv1012-bwv-1012-6-bwv-1012-6,unaccompanied_string
bachjs-bwv1012-bwv1012-transposed-lys-bwv1012-viola,unaccompanied_string
bachjs-bwv1012-bwv1012-transposed-lys-bwv1012-transposed,unaccompanied_string
bachjs-bwv846-wtk1-fugue1-wtk1-fugue1,solo_keyboard_harpsichord
bachjs-bwv846-wtk1-prelude1-wtk1-prelude1,solo_keyboard_harpsichord
bachjs-bwv847-bwv847a-bwv847a,solo_keyboard_harpsichord
bachjs-bwv847-fuga2-fuga2,solo_keyboard_harpsichord
bachjs-bwv848-bwv848a-bwv848a,solo_keyboard_harpsichord
bachjs-bwv848-bwv848b-bwv848b,solo_keyboard_harpsichord
bachjs-bwv849-bwv849a-bwv849a,solo_keyboard_harpsichord
bachjs-bwv849-bwv849b-bwv849b,solo_keyboard_harpsichord
bachjs-bwv850-bwv850a-lys-bwv850a,solo_keyboard_harpsichord
bachjs-bwv850-bwv850b-lys-bwv850b,solo_keyboard_harpsichord
bachjs-bwv851-bwv851-fugue06-bwv851-fugue06,solo_keyboard_harpsichord
bachjs-bwv851-bwv851a-bwv851a,solo_keyboard_harpsichord
bachjs-bwv853-bwv853a-bwv853a,solo_keyboard_harpsichord
bachjs-bwv853-bwv853b-bwv853b,solo_keyboard_harpsichord
bachjs-bwv854-bwv854-praeludium-ix-rh-bwv854-praeludium-ix-rh,solo_keyboard_harpsichord
bachjs-bwv855-bwv855a-bwv855a,solo_keyboard_harpsichord
bachjs-bwv855-bwv855b-bwv855b,solo_keyboard_harpsichord
bachjs-bwv856-bwv856-fugue11-bwv856-fugue11,solo_keyboard_harpsichord
bachjs-bwv856-bwv856-praeludium11-bwv856-praeludium11,solo_keyboard_harpsichord
bachjs-bwv857-bwv857-fuga12-bwv857-fuga12,solo_keyboard_harpsichord
bachjs-bwv857-bwv857-praeludium12-bwv857-praeludium12,solo_keyboard_harpsichord
bachjs-bwv860-bwv860-fuga15-bwv860-fuga15,solo_keyboard_piano
bachjs-bwv860-bwv860-praeludium15-bwv860-praeludium15,solo_keyboard_piano
bachjs-bwv861-bwv861-fuga16-bwv861-fuga16,solo_keyboard_harpsichord
bachjs-bwv861-bwv861-praeludium16-bwv861-praeludium16,solo_keyboard_harpsichord
bachjs-bwv862-bach-fugue17-bach-fugue17,solo_keyboard_harpsichord
bachjs-bwv862-bach-prelude17-bach-prelude17,solo_keyboard_harpsichord
bachjs-bwv865-bwv865-fuga20-bwv865-fuga20,solo_keyboard_harpsichord
bachjs-bwv865-bwv865-praeludium20-bwv865-praeludium20,solo_keyboard_harpsichord
bachjs-bwv869-bwv869-praeludium24-bwv869-praeludium24,solo_keyboard_harpsichord
bachjs-bwv869-bwv869b-lys-bwv869b,solo_keyboard_harpsichord
bachjs-bwv870-wtk2fuga1-wtk2fuga1,solo_keyboard_harpsichord
bachjs-bwv870-wtk2prelude1-wtk2prelude1,solo_keyboard_harpsichord
bachjs-bwv871-wtk2-fugue2-wtk2-fugue2,solo_keyboard_harpsichord
bachjs-bwv871-wtk2-prelude2-wtk2-prelude2,solo_keyboard_harpsichord
bachjs-bwv875-bwv875a-bwv875a,solo_keyboard_harpsichord
bachjs-bwv878-f9-f9,solo_keyboard_harpsichord
bachjs-bwv878-spiritus-domini-bach-spiritus-domini-bach,satb_a_cappella
beethovenlv-o111-lvb-sonate-111-1-lys-lvb-sonate-111-1,solo_keyboard_piano
beethovenlv-o13-pathetique-2-pathetique-2,solo_keyboard_piano
beethovenlv-o13-pathetique-2-guitar-duo-pathetique-2-guitar-duo,lute_guitar_solo
beethovenlv-o13-pathetique-3-pathetique-3,solo_keyboard_piano
beethovenlv-o137-fuge-opus137-lys-fuge-opus137,unaccompanied_string
beethovenlv-o27-moonlight-lys-moonlight1-a4,solo_keyboard_piano
beethovenlv-o27-moonlight-lys-moonlight1-let,solo_keyboard_piano
beethovenlv-o27-moonlight-lys-moonlight2-a4,solo_keyboard_piano
beethovenlv-o27-moonlight-lys-moonlight2-let,solo_keyboard_piano
chopinff-o10-chopin-op-10-09-wfi-chopin-op-10-09-wfi,solo_keyboard_piano
chopinff-o10-op-10-12-wfi-op-10-12-wfi,solo_keyboard_piano
chopinff-o25-chopin-op-25-01-chopin-op-25-01,solo_keyboard_piano
chopinff-o28-chop-28-1-chop-28-1,solo_keyboard_piano
chopinff-o28-chop-28-10-chop-28-10,solo_keyboard_piano
chopinff-o28-chop-28-11-chop-28-11,solo_keyboard_piano
chopinff-o28-chop-28-12-chop-28-12,solo_keyboard_piano
chopinff-o28-chop-28-14-chop-28-14,solo_keyboard_piano
chopinff-o28-chop-28-15-lys-chopin-prelude-op28-no15,solo_keyboard_piano
chopinff-o28-chop-28-16-chop-28-16,solo_keyboard_piano
chopinff-o28-chop-28-17-lys-chop-28-17,solo_keyboard_piano
chopinff-o28-chop-28-18-chop-28-18,solo_keyboard_piano
chopinff-o28-chop-28-19-chop-28-19,solo_keyboard_piano
chopinff-o28-chop-28-20-chop-28-20,solo_keyboard_piano
chopinff-o28-chop-28-21-chop-28-21,solo_keyboard_piano
chopinff-o28-chop-28-22-chop-28-22,solo_keyboard_piano
chopinff-o28-chop-28-23-chop-28-23,solo_keyboard_piano
chopinff-o28-chop-28-24-chop-28-24,solo_keyboard_piano
chopinff-o28-chop-28-3-chop-28-3,solo_keyboard_piano
chopinff-o28-chop-28-4-chop-28-4,solo_keyboard_piano
chopinff-o28-chop-28-5-chop-28-5,solo_keyboard_piano
chopinff-o28-chop-28-6-lys-chopin-prelude-op28-no6,solo_keyboard_piano
chopinff-o28-chop-28-7-lys-chopin-prelude-op28-no7,solo_keyboard_piano
chopinff-o28-chop-28-8-chop-28-8,solo_keyboard_piano
chopinff-o28-chop-28-9-chop-28-9,solo_keyboard_piano
chopinff-o45-chopin-prelude-op45-chopin-prelude-op45,solo_keyboard_piano
dvoraka-o96-parts-00-dvorakamericanquartet-conducteur-mvt2,string_quartet
dvoraka-o96-parts-00-dvorakamericanquartet-conducteur-mvt3,string_quartet
dvoraka-o96-parts-00-dvorakamericanquartet-conducteur-mvt4,string_quartet
dvoraka-o96-parts-00-dvorakamericanquartet-voix1,string_quartet
dvoraka-o96-parts-00-dvorakamericanquartet-voix2,string_quartet
dvoraka-o96-parts-00-dvorakamericanquartet-voix4,string_quartet
mozartwa-aveverumm-aveverumm-aveverumm,satb_a_cappella
mozartwa-kv525-parts-mozartwa-kv525-midi,string_quartet
vivaldia-o8-autumn-lys-autumn-score,full_orchestra
vivaldia-o8-summer-lys-summer-score,full_orchestra
beethovenlv-o13-pathetique-1-pathetique-1,solo_keyboard_piano
beethovenlv-o27-moonlight-lys-moonlight3-let,solo_keyboard_piano
beethovenlv-o27-moonlight-lys-moonlight3-a4,solo_keyboard_piano
dvoraka-o96-parts-00-dvorakamericanquartet-conducteur-mvt1,string_quartet
dvoraka-o96-parts-00-dvorakamericanquartet-voix3,string_quartet
mozartwa-kv626-dies-irae-lys-score,solo_keyboard_organ
