work_id,label
bachjs-bwv853-bwv853b-bwv853b,bach_wtc_1
bachjs-bwv854-bwv854-praeludium-ix-rh-bwv854-praeludium-ix-rh,bach_wtc_1
bachjs-bwv855-bwv855a-bwv855a,bach_wtc_1
bachjs-bwv855-bwv855b-bwv855b,bach_wtc_1
bachjs-bwv856-bwv856-fugue11-bwv856-fugue11,bach_wtc_1
bachjs-bwv856-bwv856-praeludium11-bwv856-praeludium11,bach_wtc_1
bachjs-bwv857-bwv857-fuga12-bwv857-fuga12,bach_wtc_1
bachjs-bwv857-bwv857-praeludium12-bwv857-praeludium12,bach_wtc_1
bachjs-bwv860-bwv860-fuga15-bwv860-fuga15,bach_wtc_1
bachjs-bwv860-bwv860-praeludium15-bwv860-praeludium15,bach_wtc_1
bachjs-bwv861-bwv861-fuga16-bwv861-fuga16,bach_wtc_1
bachjs-bwv861-bwv861-praeludium16-bwv861-praeludium16,bach_wtc_1
bachjs-bwv862-bach-fugue17-bach-fugue17,bach_wtc_1
bachjs-bwv862-bach-prelude17-bach-prelude17,bach_wtc_1
bachjs-bwv865-bwv865-fuga20-bwv865-fuga20,bach_wtc_1
bachjs-bwv865-bwv865-praeludium20-bwv865-praeludium20,bach_wtc_1
bachjs-bwv869-bwv869-praeludium24-bwv869-praeludium24,bach_wtc_1
bachjs-bwv869-bwv869b-lys-bwv869b,bach_wtc_1
bachjs-bwv870-wtk2fuga1-wtk2fuga1,bach_wtc_2
bachjs-bwv870-wtk2prelude1-wtk2prelude1,bach_wtc_2
bachjs-bwv871-wtk2-fugue2-wtk2-fugue2,bach_wtc_2
bachjs-bwv871-wtk2-prelude2-wtk2-prelude2,bach_wtc_2
bachjs-bwv875-bwv875a-bwv875a,bach_wtc_2
bachjs-bwv878-f9-f9,bach_wtc_2
bachjs-bwv878-spiritus-domini-bach-spiritus-domini-bach,bach_wtc_2
beethovenlv-o111-lvb-sonate-111-1-lys-lvb-sonate-111-1,beethoven_32_sonatas
beethovenlv-o13-pathetique-2-pathetique-2,beethoven_32_sonatas
beethovenlv-o13-pathetique-2-guitar-duo-pathetique-2-guitar-duo,beethoven_32_sonatas
beethovenlv-o13-pathetique-3-pathetique-3,beethoven_32_sonatas
beethovenlv-o27-moonlight-lys-moonlight1-a4,beethoven_32_sonatas
beethovenlv-o27-moonlight-lys-moonlight1-let,beethoven_32_sonatas
beethovenlv-o27-moonlight-lys-moonlight2-a4,beethoven_32_sonatas
beethovenlv-o27-moonlight-lys-moonlight2-let,beethoven_32_sonatas
chopinff-o10-chopin-op-10-09-wfi-chopin-op-10-09-wfi,chopin_op10_etudes
chopinff-o10-op-10-12-wfi-op-10-12-wfi,chopin_op10_etudes
chopinff-o25-chopin-op-25-01-chopin-op-25-01,chopin_op25_etudes
chopinff-o28-chop-28-1-chop-28-1,chopin_op28_preludes
chopinff-o28-chop-28-10-chop-28-10,chopin_op28_preludes
chopinff-o28-chop-28-11-chop-28-11,chopin_op28_preludes
chopinff-o28-chop-28-12-chop-28-12,chopin_op28_preludes
chopinff-o28-chop-28-14-chop-28-14,chopin_op28_preludes
chopinff-o28-chop-28-15-lys-chopin-prelude-op28-no15,chopin_op28_preludes
chopinff-o28-chop-28-16-chop-28-16,chopin_op28_preludes
chopinff-o28-chop-28-17-lys-chop-28-17,chopin_op28_preludes
chopinff-o28-chop-28-18-chop-28-18,chopin_op28_preludes
chopinff-o28-chop-28-19-chop-28-19,chopin_op28_preludes
chopinff-o28-chop-28-20-chop-28-20,chopin_op28_preludes
chopinff-o28-chop-28-21-chop-28-21,chopin_op28_preludes
chopinff-o28-chop-28-22-chop-28-22,chopin_op28_preludes
chopinff-o28-chop-28-23-chop-28-23,chopin_op28_preludes
chopinff-o28-chop-28-24-chop-28-24,chopin_op28_preludes
chopinff-o28-chop-28-3-chop-28-3,chopin_op28_preludes
chopinff-o28-chop-28-4-chop-28-4,chopin_op28_preludes
chopinff-o28-chop-28-5-chop-28-5,chopin_op28_preludes
chopinff-o28-chop-28-6-lys-chopin-prelude-op28-no6,chopin_op28_preludes
chopinff-o28-chop-28-7-lys-chopin-prelude-op28-no7,chopin_op28_preludes
chopinff-o28-chop-28-8-chop-28-8,chopin_op28_preludes
chopinff-o28-chop-28-9-chop-28-9,chopin_op28_preludes
beethovenlv-o13-pathetique-1-pathetique-1,beethoven_32_sonatas
beethovenlv-o27-moonlight-lys-moonlight3-let,beethoven_32_sonatas
beethovenlv-o27-moonlight-lys-moonlight3-a4,beethoven_32_sonatas
